,industry,currentPrice,payoutRatio,shortPercentOfFloat,dividendYield,grossMargins,operatingMargins,profitMargins,returnOnAssets,returnOnEquity,debtToEquity,trailingPE,priceToBook,heldPercentInsiders,enterpriseToEbitda,heldPercentInstitutions,numberOfAnalystOpinions,targetMeanPrice
19,Conglomerates,17.964299999999998,0.6507333,0.025466666666666665,0.018450001,0.3027433333333333,0.07034333333333333,0.13790666333333335,0.04723333366666666,0.027096666666666668,76.39933333333335,34.914655,1.7387384666666668,0.25916666633333335,9.406666666666666,0.587733342,2.5,32.085
20,Credit Services,11.910000000000002,0.05906666333333333,0.014850001000000002,0.024300002,0.27848334,0.286236665,0.14787666733333335,0.054406666666666666,0.16802667666666668,91.185,12.774462499999998,0.7659142800000001,0.23899,8.071,0.3989433433333333,13.0,12.45
21,Diagnostics & Research,74.7757142857143,0.03672857142857143,0.05566666533333334,0.0113,0.5524756942857143,-0.09894429000000002,-0.10436428214285713,-0.003285714185714284,-0.022970002000000014,31.098714285714284,53.853071666666665,12.11978618,0.17250143,-33.35814285714286,0.74044143,5.0,96.58
22,Drug Manufacturers—Specialty & Generic,5.47,0.0,0.0454,0.0,0.0,0.0,0.0,-0.18284,-0.3275,8.584,0.0,2.3021886,0.22643,-1.459,0.62442,6.0,21.83
23,Education & Training Services,8.86,0.0,0.0,0.0,0.28305998,0.16233999,0.21090999,0.042329997,0.12470999,10.802,0.0,0.0,0.0,-1.9,0.00014999999,0.0,0.0
24,Electrical Equipment & Parts,10.69,0.0,0.0376,0.0,0.0,0.0,0.0,-0.24576999,-0.75552005,0.0,0.0,4.5978494,0.01053,-10.864,0.06493,0.0,0.0
25,Electronic Components,6.413333333333334,0.3174666566666667,0.0081999999,0.0256,0.21891998999999998,-0.03191333600000001,-0.03901333433333334,-0.019743333333333335,-0.08075333466666666,77.09666666666668,29.157087,1.5776314999999999,0.29713332666666664,32.59866666666667,0.33115,2.5,9.175
26,Engineering & Construction,78.61333333333333,0.0,0.0297,0.0,0.23636666833333334,0.031796666,0.014376666666666668,0.02604000133333333,0.05375333333333334,16.957666666666668,47.7547555,2.98381579,0.09108333333333334,-31.265,0.8158033233333333,5.5,110.66
27,Entertainment,682.02,0.0,0.020499999,0.0,0.41098,0.21169001,0.14243001,0.092889994,0.35307,137.684,82.53904,23.470182,0.0149,42.652,0.82088,42.0,615.81
28,Farm & Heavy Construction Machinery,6.79,0.0,0.0022,0.0,0.18708,0.01158,0.00601,0.00735,0.01849,63.657,0.0,2.011256,0.27511,26.789,0.53734,2.0,9.25
29,Financial Data & Stock Exchanges,266.54999999999995,0.27825,0.015549999500000002,0.00715,0.578815,0.22783000000000003,0.163560005,0.0653699975,0.175979995,69.12,44.44968849999999,7.978202850000001,0.30639,28.802,0.64726,13.0,198.38
30,"Furnishings, Fixtures & Appliances",53.089999999999996,0.0963,0.1128,0.0187,0.46409002,0.07083,0.050879996999999996,0.0651600025,0.18513,98.45599999999999,31.302732,5.7028088,0.025794999800000003,26.978,1.0410499999999998,6.0,80.94500000000001
31,Health Information Services,17.07,0.0,0.10073333533333334,0.094799995,0.455685015,-0.0144649995,0.0962100075,-0.011152499350000001,-0.05279500075,15.48125,61.91527465,2.2056056,0.149329995,38.93625,0.56182999,10.0,18.289999999999996
32,Healthcare Plans,94.71,0.0,0.085200004,0.0,0.0312,0.010319999,0.08489,0.00921,0.01993,29.721,6.2738476,1.2958175,0.01606,19.839,0.99792,2.0,93.5
33,Household & Personal Products,26.796666666666663,0.24963333333333335,0.017533333433333333,0.03055,0.6097799899999999,0.06806666666666666,0.056133333333333334,0.056476665333333335,0.21401,67.41633333333334,15.599652,2.7584842000000003,0.19236333399999997,8.622666666666667,0.65600337,6.5,21.875
34,Information Technology Services,103.33,0.0,0.15689999,0.0,0.15587,0.03442,0.02243,0.04132,0.14872,56.584,20.268732,2.6385946,0.019129999,10.767,1.1202999,3.0,116.0
35,Insurance—Life,227.8,0.0081,0.0123000005,0.0016,0.3507,0.21874,0.18064,0.0089,0.06691,0.027,5.2923822,0.33800727,0.00873,-3.139,0.88019997,0.0,0.0
36,Insurance—Property & Casualty,16.836666666666666,0.0,0.012400000633333333,0.022,0.3048699966666667,0.23861999733333336,0.16310000666666669,0.048910000333333335,0.07864999999999998,29.727,9.1400595,1.0215408166666666,0.41262,1.6846666666666668,0.4174166803333334,10.0,31.4
37,Insurance—Reinsurance,3.15,0.0,0.0105,0.0,0.71072,0.37634,0.22,0.01069,0.06222,63.144,2.0819564,1.372549,0.22214001,11.96,0.50146,1.0,2.0
38,Integrated Freight & Logistics,172.07,0.1089,0.042,0.006,0.20586,0.07508,0.056550004,0.16538,0.40085,18.613,28.904755,8.662841,0.00808,14.4,1.0264499,10.0,161.4
39,Internet Content & Information,62.795,0.1617,0.0,0.0094,0.494905,0.168690005,0.14321499999999998,0.0613699975,0.132355,31.118499999999997,23.556048750000002,0.532407125,0.022235000499999998,-0.834,0.50591001,25.0,70.92
40,Internet Retail,250.06334999999993,1.23076,0.030199999925,0.1146,0.49825666999999996,0.043236666833333326,0.03458833498333333,0.023139999999999997,0.062033334999999995,18.731,32.45663,4.2355354,0.3751383275,71.50016666666666,0.31121166663333333,12.5,1030.045
41,Medical Care Facilities,75.59,0.0,0.0148500005,0.0,0.325109995,-0.338475,-0.37815499999999996,-0.013355000000000006,-0.01196499999999999,70.194,0.0,1.3132138,0.35158500000000004,2.2890000000000006,0.5147649999999999,4.0,211.88
42,Medical Devices,32.58888888888888,0.0,0.08425555699999998,0.0,0.5549666566666667,-0.1952166733333333,-0.24920222255555555,-0.10173333353333332,-0.2999822207777778,34.25011111111111,0.0,3.5795299249999997,0.12917444444444445,-5.110666666666668,0.6167577800000001,5.571428571428571,56.32571428571429
43,Medical Instruments & Supplies,77.35000000000001,0.0,0.03550000014285714,0.0,0.5248385671428571,-0.12645428285714286,-0.1579885657142857,-0.06762714285714286,-0.20528714,48.89671428571429,676.5367533333333,9.685092685714284,0.06031857085714286,78.8547142857143,0.6627342800000001,6.5,157.33999999999997
44,Metal Fabrication,29.71,0.0,0.0229,0.0,0.16459,0.08615,0.07142,0.043470003,0.079229996,15.956,14.242569,1.0754361,0.02927,7.331,0.86300004,2.0,35.5
45,Oil & Gas E&P,3.9,0.0,0.0399,0.0,0.0,0.0,0.0,-0.051999997,-0.13358,0.444,0.0,9.330144,0.0249,-30.738,0.81801003,7.0,4.71
46,Oil & Gas Equipment & Services,22.744999999999997,0.0,0.021349999999999997,0.0,0.28460499,0.008789999,0.031064999500000003,-0.0013100005000000001,0.10605999499999999,30.0505,19.214287,0.9516015,0.331525,-1383.699,0.67079,2.5,26.064999999999998
47,Packaged Foods,7.123333333333334,0.0,0.03695,0.0,0.25526667,0.07345666666666667,0.06232666666666666,0.09714333400000001,0.31865666666666664,20.581999999999997,16.347603,3.9018746666666666,0.49013001000000006,11.655,0.13734333333333335,1.0,4.85
48,Paper & Paper Products,11.1,0.78790003,0.0136,0.0253,0.2164,0.08596,0.01418,0.03966,0.0399,202.505,0.0,1.2890489,0.38733003,5.8,0.49554002,5.0,15.9
49,Pharmaceutical Retailers,3.7008,0.0,0.001,0.0,0.30326998,-0.1454,-0.18739,-0.15432,-0.37759,7.266,0.0,0.0,0.59731996,-12.255,0.13788,3.0,8.67
50,REIT—Diversified,12.175,0.0,0.0058999998,0.051000000000000004,0.51517,-0.10463,-0.92719,-0.0075499997,-0.61814,471.467,0.0,0.59912854,0.09983,106.6385,0.020130001,0.0,0.0
51,REIT—Mortgage,21.148000000000003,0.7843,0.0167,0.0815199984,0.88299006,0.73907995,0.74157,0.049000002,0.101210006,103.24299999999998,22.4695858,3.882699183333333,0.001694,0.0,0.27599199999999996,8.0,4.81
52,Real Estate Services,24.1,0.0,0.00205,0.0,0.560435025,0.17615999000000002,0.226095,0.005075,0.06309000000000001,105.8015,8.104838,1.147876985,0.81078498,69.042,0.0200600013,0.0,0.0
53,Recreational Vehicles,50.205,0.0,0.0416499985,0.0,0.243844995,0.13762,0.09627500250000001,0.12026,0.39710500000000004,79.856,21.079096,6.24285985,0.0312799995,12.073,0.973265,6.0,66.375
54,Rental & Leasing Services,80.0,0.4138,0.0098,0.0228,0.45928,0.23923,0.17583999,0.06523,0.14974,30.364,19.694733,2.8159099,0.01095,14.301,0.85962,3.0,99.0
55,Resorts & Casinos,41.055,0.0,0.026199998,0.0,0.35146498,-0.219105,-0.304465005,-0.003769999999999999,-0.250400025,222.2595,45.592567,4.76497065,0.14161,-14.424000000000001,0.534205,9.5,51.285
56,Restaurants,12.06,0.0,0.0625,0.0,0.13854,-0.02306,-0.04816,-0.01533,-0.53131,978.915,0.0,19.483038,0.0925,64.608,0.87304,5.0,14.3
57,Scientific & Technical Instruments,88.61375000000001,0.130999999,0.023499999857142857,0.061700001,0.5278325125,-0.0929212495,-0.10919875025000002,-0.033944999249999996,-0.059355000000000005,23.97775,155.4480304,12.6178074,0.10254166366666666,-103.53600000000002,0.6164033333333333,5.0,166.28
58,Security & Protection Services,26.51,0.0,0.058049997500000006,0.0,0.54507,-0.059705005000000005,-0.31589999999999996,0.004119999999999999,-0.22044497999999998,9.4235,114.85057,9.615557500000001,0.16918,18.288999999999998,0.46141498,5.0,39.0
59,Semiconductor Equipment & Materials,386.375,0.09665,0.0218,0.0109,0.5172650000000001,0.25996500499999997,0.22564499500000001,0.12744,0.42389998,70.3025,50.6351815,13.3841485,0.0033000002,26.1585,0.856045,14.5,424.835
60,Semiconductors,144.32818181818183,0.334609997,0.03630000009090909,0.015399999866666668,0.5718981790909091,0.12380272627272727,0.07756091181818181,0.031144546545454545,0.05547363454545454,57.54845454545455,95.24353842857144,10.607686754545455,0.042549089090909084,34.38309090909091,0.7525899954545455,18.4,144.01600000000002
61,Software—Application,56.57625,0.5403249999999999,0.059599999857142864,0.0369999985,0.553946243125,-0.07694562524999998,-0.06144625012499999,0.002064375687499998,-0.069339997375,53.20212500000001,606.9604767777778,9.444570664285717,0.09265812499375001,-5.826800000000001,0.6374381218749999,8.545454545454545,87.66545454545454
62,Software—Infrastructure,164.95142857142858,0.03579999714285714,0.05201666516666666,0.0073,0.6365571471428572,0.039752859999999994,0.002864285714285704,0.005495713999999999,-0.13776570785714282,86.61114285714284,123.03766666666667,12.305834225,0.05825142814857143,-27.996857142857145,0.69637428,13.6,185.97
63,Solar,17.61,0.0,0.1091,0.0,-0.00851,-0.17097999,-0.22700001,-0.09094,-0.44942,36.28,0.0,0.0,0.49710998,-7.272,0.39988998,5.0,18.7
64,Specialty Chemicals,15.555,0.240750015,0.0029,0.0135,0.17049499,-0.00487,0.0280749985,-0.26245501499999996,-0.43737999800000005,3.8575,0.0,80.2866217,0.089675005,74.155,0.18267498999999998,1.0,13.355
65,Specialty Industrial Machinery,229.18,0.1479,0.0543000005,0.0070999996,0.44733,0.19189,0.1123549925,0.06684000000000001,0.14253000500000002,73.1155,49.178084999999996,6.64800335,0.061515,21.72,0.84375,7.5,244.085
66,Travel Services,33.94,0.0,0.0473,0.0,0.37408,-0.15479,-0.13748999,-0.01935,-0.037609998,23.331,0.0,4.2729445,0.26055,-162.869,0.6835,6.0,33.17
67,Trucking,17.07,0.172,0.0512,0.0101,0.29907,0.09843001,0.08575,0.0641,0.12014,0.127,19.179775,2.2252638,0.28742,6.237,0.69171995,2.0,22.0
68,Utilities—Diversified,64.43,0.59325,0.013600000000000001,0.03095,0.550775,0.220210005,0.165600005,0.03162,0.0970250025,88.126,21.458865000000003,1.9993779,0.00771999995,14.673499999999999,0.728915,4.5,69.715
69,Utilities—Regulated Gas,27.92,2.5,0.0686,0.0146,0.43502,0.09264,-0.065349996,0.011770001,-0.06001,212.339,0.0,17.139349,0.57744,61.922,0.42796,11.0,55.36
70,Utilities—Regulated Water,107.38,0.5117,0.0481,0.0113,0.49007,0.25582,0.26166,0.02311,0.10616,90.176,49.189186,5.4194007,0.03706,35.836,0.65878,2.0,97.5
