,industry,currentPrice,payoutRatio,shortPercentOfFloat,dividendYield,grossMargins,operatingMargins,profitMargins,returnOnAssets,returnOnEquity,debtToEquity,trailingPE,priceToBook,heldPercentInsiders,enterpriseToEbitda,heldPercentInstitutions,numberOfAnalystOpinions,targetMeanPrice
10,Building Materials,32.27,0.0,0.0077,0.0,0.29906,0.14556,0.15975,0.09297,0.30461,14.615,30.13072,6.321254,0.26555002,10.653,0.32652,0.0,0.0
11,Building Products & Equipment,74.31,0.0,0.020499999,0.0,0.24726999,0.106479995,0.05908,0.068720005,0.11685,9.782,37.473522,3.1970916,0.00414,17.801,1.0326,4.0,98.75
12,Capital Markets,35.545,0.0,0.017050000000000003,0.0,0.4266750005,0.051405,0.04364,0.010225,0.19116499999999997,1160.202,21.654676,2.2614577,0.40324000000000004,0.0,0.4080649985,1.0,81.0
13,Communication Equipment,30.856666666666666,0.0,0.07056666666666665,0.0,0.43540666666666666,-0.003776662000000005,-0.005406669999999998,-0.012759999333333332,-0.047403336666666664,27.087666666666667,38.500417,1.5978017666666666,0.05180666540000001,4.578,0.6997266833333332,4.666666666666667,39.083333333333336
14,Computer Hardware,22.675,0.0,0.036725000025,0.0,0.37256,-0.07722499475,-0.2723849875,-0.030767500000000003,-0.1788274975,9.85275,25.34595,2.64293415,0.09899249825,-102.923,0.5242350025,3.75,26.4375
15,Confectioners,9.37,0.0,0.0028,0.0,0.18163,-0.02851,-0.03832,-0.015859999,-0.04696,10.337,0.0,3.0003202,0.18462999,65.168,0.32814,0.0,0.0
16,Conglomerates,1.68,0.0,0.0041,0.0,0.21118,0.023759998,-0.07232,0.0127,-0.70805,1028.583,0.0,5.384615,0.06919,8.1,0.48560002,0.0,0.0
17,Consulting Services,9.860000000000001,0.25455,0.0054499999950000004,0.032,0.627315,0.35398,0.287675,0.166939999,0.27594501,9.147,15.918181,1.7049658,0.29319498349999995,6.0095,0.38796000002,3.0,20.0
18,Consumer Electronics,33.07,0.0,0.057600003,0.0,0.46982,0.08495,0.07077,0.09865,0.25241,8.645,91.60664,7.7212234,0.01582,21.315,0.81846,7.0,46.29
19,Credit Services,8.85,0.0,0.004,0.0,0.46398,0.15731,0.109069996,0.03399,0.22421,81.413,2.6144757,0.6239865,0.39279,2.397,0.42918,0.0,0.0
20,Diagnostics & Research,29.51,0.0,0.06083333333333334,0.099300005,0.321740005,-0.1128649975,-0.08466249999999999,-0.0553024975,-0.125317505,54.585,53.95213,2.1533512,0.0525766667,0.04774999999999974,0.62883999,5.333333333333333,41.550000000000004
21,Drug Manufacturers—General,50.17,0.6913,0.0,0.037,0.67671996,0.21515,0.15472001,0.044260003,0.092159994,34.166,8.682935,1.99194,0.0,13.267,0.08185001,5.0,63.4
22,Drug Manufacturers—Specialty & Generic,13.016666666666666,0.0,0.09006666993333334,0.0,0.6109099966666668,-0.11115999333333333,-0.19583999666666665,-0.038136670000000004,-0.23677667666666666,61.80866666666666,15.90029,1.2963644233333333,0.08335666733333334,-1.414666666666667,0.3881200333333334,4.0,35.0
23,Education & Training Services,57.8,1.5287,0.0879,0.040599998,0.46196997,0.083739996,0.03489,0.02704,0.02313,18.074,22.325222,0.81264234,0.020610001,7.166,0.99161005,5.0,95.6
24,Electronic Components,24.305,0.0,0.02665,0.0,0.084245,0.026345,0.0129850005,0.0281749985,0.053854998200000004,55.8715,13.9529915,1.07579227,0.123350005,7.35,0.601869995,3.0,50.67
25,Electronic Gaming & Multimedia,9.33,0.0,0.070299998,0.0,0.72168498,0.04577500000000001,-0.018160000000000003,0.058919995,0.108165,15.149000000000001,19.749716,3.09265615,0.234355,-2.2045000000000003,0.54178999,4.5,12.375
26,Electronics & Computer Distribution,19.285,0.22145,0.00880000025,0.0399,0.29777999,0.114509995,0.134685,0.048355,0.11078,23.488,18.577587,1.4554838,0.211045,9.399000000000001,0.59068,3.0,39.33
27,Engineering & Construction,34.364999999999995,0.0,0.0428499995,0.0,0.14352,0.06475500000000001,0.034615,0.05695,0.142725,91.2595,36.678932,4.1798108,0.030119999,14.663499999999999,0.9281649999999999,3.5,31.25
28,Entertainment,235.85,0.0,0.0309,0.0,0.48916,0.05449,0.055809997,0.027520001,0.07276,17.589,270.78073,12.781813,0.0021600001,298.125,0.69635004,24.0,470.67
29,Farm & Heavy Construction Machinery,51.9,0.065799996,0.0224,0.0023999999,0.21771999,0.09191,0.06599,0.121750005,0.27757,35.602,0.0,0.0,0.08906999,18.425,0.82023,6.0,49.5
30,Farm Products,3.07,0.0,0.0046,0.0,0.15186,-0.25747,-0.25576,-0.086,-0.28462,73.165,0.0,1.5296463,0.02447,-8.673,0.72268,3.0,5.33
31,Financial Conglomerates,77.88,0.0962,0.0788,0.0498,0.47956002,0.46943,0.34662,0.15114,0.74414,285.121,4.0030837,3.0366125,0.42388,0.0,0.51639,0.0,0.0
32,Food Distribution,24.11,0.41099998,0.11359999,0.035,0.15593,0.01284,0.00754,0.032309998,0.09332,99.2,10.806813,1.1650157,0.02881,7.445,0.84202003,6.0,22.67
33,Footwear & Accessories,50.67,0.32970002,0.0669,0.014400001,0.40058,0.10741,0.05051,0.08495,0.09852,16.069,197.15953,5.3202434,0.061539996,19.085,0.958,9.0,48.22
34,Gambling,3.47,0.0,0.0,0.0,0.21038,-0.52953,-0.49985,-0.17443001,-0.39194,0.0,0.0,0.0,0.47507,-26.966,0.0081400005,0.0,0.0
35,Gold,19.89,0.082600005,0.0315,0.013300001,0.57462,0.3713,0.16631001,0.090509996,0.09191,12.064,21.713972,1.2606959,0.0040700003,4.706,0.62827,4.0,11.75
36,Grocery Stores,25.25,0.0,0.1876,0.0,0.36911,0.059019998,0.043449998,0.07927,0.32226002,156.948,10.74011,3.086797,0.00357,8.191,1.10323,16.0,26.5
37,Health Information Services,26.055,0.105275005,0.08186667,0.0061000003,0.669725,-0.221799989975,-0.07251000074999998,-0.03133250001,-0.036925000000000006,4.039,104.46296,3.1349976300000004,0.25884999750000004,-36.56625,0.4938100075,4.25,42.394999999999996
38,Household & Personal Products,6.6235,0.0,0.042499999999999996,0.0,0.21503,0.0399350015,-0.07589000000000001,0.0275999985,-0.013520001999999996,446.3625,75.756096,2.6302496900000003,0.28428,2.861,0.22977,0.0,0.0
39,Information Technology Services,2.46,0.0,0.0038,0.0,0.31989,-0.0063300002,-0.0062599997,-0.007850001,-0.039619997,0.0,0.0,12.3,0.37865,-276.02,0.4031,2.0,5.17
40,Insurance—Property & Casualty,58.394999999999996,0.21210000666666665,0.019766666166666665,0.028275000375,0.229135,0.1662675,0.12752,0.04097750075,0.1561925,13.28225,13.341605000000001,1.8357140333333335,0.028309999666666665,8.1405,0.8523000000000001,3.5,68.7
41,Internet Content & Information,10.735,0.0,0.144,0.0,0.728235,0.09684000000000001,-0.021230004999999996,0.003905001,-0.08405499999999999,29.349,0.0,1.5926056,0.224369995,50.080999999999996,0.5670649999999999,5.5,14.175
42,Internet Retail,3.1431999999999998,0.0,0.16309999,0.0,0.10843,-0.19045001050000002,-0.16244999999999998,-0.176729985,-0.37565497999999997,39.0505,11.731507,0.025971979,0.1071400000005,0.5099999999999998,0.33235,5.0,11.114999999999998
43,Leisure,17.68,0.0,0.079,0.0,0.33013,0.09696,0.067210004,0.1357,0.63743997,131.929,7.6736116,3.6236932,0.02372,5.844,1.01633,4.0,18.0
44,Marine Shipping,6.725433333333332,0.07075,0.026,0.0424,0.5446733333333333,0.3153033333333333,0.18242333333333335,0.057776666666666664,0.12268,97.57733333333333,43.95881,0.6814591459999999,0.090694997,7.848000000000001,0.36246,4.5,15.47
45,Medical Care Facilities,25.47,0.0,0.0586,0.0,0.435760015,-0.22138499999999997,-0.35355000000000003,-0.091974999,-0.36703002,120.44200000000001,0.0,20.877863,0.030555,9.101,0.504155,6.0,65.83
46,Medical Devices,56.769999999999996,0.0,0.04901250075,0.0,0.61134251625,-0.1651100025,-0.17656250312500002,-0.069899998625,-0.175935,19.38942857142857,71.891289,12.907922649999998,0.14438875025,-24.513875,0.67092000375,4.625,71.89
47,Medical Instruments & Supplies,71.24000000000001,0.0,0.0362,0.0,0.835874975,-0.04444500000000001,-0.055099999999999996,-0.030315004999999992,-0.069884995,3.452,504.2986,24.37664,0.334175,81.6975,0.48538502,3.0,96.0
48,Metal Fabrication,2.45,0.0,0.0941,0.0,0.19061,-0.28149,-0.33696,-0.18927999,-0.44724998,8.668,0.0,1.2557663,0.15803,-7.538,0.11247,0.0,0.0
49,Oil & Gas Equipment & Services,2.01,0.0,0.108100004,0.0,0.065910004,-0.18574,0.33358002,-0.030580001,0.12888,21.108,2.3928573,0.29360208,0.2323,41.855,0.43852,3.0,3.05
50,Oil & Gas Integrated,6.11,0.0,0.00029999999,0.0,0.26814,-0.16819,-0.12189,-0.05728,-0.08618,12.623,0.0,1.5060389,0.88403,123.192,0.01512,1.0,14.0
51,Oil & Gas Midstream,10.89,1.6555,0.0135,0.073,0.58202,0.41866,0.07036,0.05975,0.10112,46.77,15.041437,0.64247787,0.01179,8.348,0.82835996,12.0,12.29
52,Other Industrial Metals & Mining,9.49,0.0,0.0,0.0,0.0,0.0,0.0,-0.22713,-0.46508998,0.866,0.0,0.0,0.0059100003,-44.244,0.65458,0.0,0.0
53,Packaged Foods,54.184333333333335,0.0364,0.015666666666666666,0.0094,0.16944666666666666,0.03903333183333333,0.032786666666666665,0.035630000833333335,0.04789499666666667,35.44766666666666,19.436311600000003,1.72481745,0.17704833916666665,9.747166666666667,0.6160766683333333,5.5,65.005
54,Packaging & Containers,42.35,0.1699,0.025,0.0139,0.1725,0.10976,0.06426,0.05554,0.27495,246.097,14.553264,3.6565359,0.2442,9.395,0.70561,11.0,48.18
55,Publishing,38.25,4.2857,0.0148,0.017,0.49082002,0.02104,0.00342,0.008880001,0.00392,15.075,0.0,1.1171144,0.23488002,16.521,0.84576,1.0,26.0
56,REIT—Diversified,13.985,0.0,0.0017,0.07015,0.64257,0.09561,-0.29727,0.0073100002,-0.07053,138.038,0.0,0.0,0.05697,29.061999999999998,0.05,3.0,5.67
57,REIT—Healthcare Facilities,14.31,1.8182001,0.0248,0.066700004,0.78138,0.43400002,0.22669001,0.02712,0.039619997,65.931,21.74772,0.88197225,0.01192,14.021,0.90536004,14.0,19.43
58,REIT—Hotel & Motel,11.193999999999999,0.0,0.009740000347999999,0.2063,0.0290299992,-0.407711992,-0.675366024,-0.033494,-0.655447976,848.1299999999999,0.0,0.0,0.0866400028,-49.936,0.2776380008,2.5,8.315
59,REIT—Industrial,5.5,1.2380999,0.0017,0.0502,0.62148,0.19693,0.19770001,0.01746,0.044310004,50.295,50.0,1.2974758,0.10296,19.077,0.21577999,1.0,6.25
60,REIT—Retail,18.71,0.6667,0.0401,0.024400001,0.73123,0.3231,0.13893,0.01938,0.032509997,101.77,80.30043,1.8533926,0.02562,20.709,0.97473,10.0,19.35
61,Real Estate—Diversified,34.97,0.0,0.018099999,0.0,0.18365,-0.46875998,-0.54102004,-0.027609998,-0.17259,353.325,0.0,2.640441,0.16913,-57.28,0.48226002,0.0,0.0
62,Residential Construction,14.49,0.0,0.0026,0.0,0.24824,0.00871,-0.013730001,0.00712,-0.049390003,107.492,0.0,2.4141953,0.19098,14.816,0.56661,2.0,14.5
63,Resorts & Casinos,50.99,0.0,0.0685,0.0,0.70466006,0.31021,0.06449,0.07612,0.30069,466.675,0.0,13.060964,0.08031,9.938,0.93303,8.0,51.5
64,Restaurants,21.886,0.0380400004,0.032659999999999995,0.010549999999999999,0.318899998,0.05884999999999999,0.016126001999999997,0.0199839999,-0.05314600060000001,356.3424,21.7369205,5.633385593999999,0.20907200399999998,29.345399999999994,0.5606179960000001,3.6,30.314
65,Scientific & Technical Instruments,6.05,0.0,0.0,0.0,0.47172,0.09037,0.07555,0.05376,0.108100004,9.147,86.42857,8.533146,0.19382,28.424,0.44612,0.0,0.0
66,Security & Protection Services,3.87,0.0,0.0050999997,0.28620002,0.42806998,0.07152,0.115830004,0.033350002,-0.00392,2.022,0.0,0.0,0.00059,4.899,0.57904,0.0,0.0
67,Semiconductors,146.21875,0.15182500375,0.06768571414285715,0.015900000499999997,0.52919250375,0.1153837491875,0.0818024974875,0.05592624974999999,0.0967624988625,44.249857142857145,113.28733433333332,99.32836486249998,0.054671250125,99.63325,0.8917925025000001,10.875,130.90625
68,Software—Application,33.646699999999996,0.04148,0.04603999986,0.01115000025,0.5595120020000001,-0.067925,-0.039116998500000014,-0.020277000097,-0.0514020002,37.9925,112.56114125,4.3893456,0.20577700000000002,-21.644499999999994,0.49673999900000004,6.125,43.66
69,Software—Infrastructure,91.06875000000001,0.0,0.050975001374999995,0.0,0.6660599949999999,-0.037964997125,-0.09833124875,-0.014363748624999999,-0.15647249625,87.84125,73.94523966666667,7.7178940166666665,0.07156875127500001,-963.0818750000001,0.8600387537499999,12.875,101.28
70,Solar,104.965,0.0,0.13055,0.0,0.23016,-0.1525074975,-0.09186250374999999,-0.0303749995,-0.1752299975,72.52575,148.33891,5.925541575,0.11198750075,12.17175,0.5698675,14.666666666666666,133.34
71,Specialty Business Services,16.325,0.0,0.01225,0.0,0.23109000000000002,0.0408,-0.126885,0.044530000199999996,-0.10384499999999999,208.549,8.805032,2.6092611,0.31574002,17.8505,0.497180002,3.0,45.0
72,Specialty Industrial Machinery,11.26,0.0,0.0039,0.0,0.14104,-0.104490004,0.047220003,-0.032309998,0.02646,0.0,19.858908,0.9674371,0.14991,-15.807,0.17833,0.0,0.0
73,Specialty Retail,43.545,0.0,0.1159,0.0,0.2703149975,-0.016605001,-0.016755,-0.028924999999999996,-0.067635001,196.2175,0.0,4.41754565,0.09228,-33.887499999999996,0.716340025,9.5,55.105000000000004
74,Steel,43.583333333333336,0.10793333333333333,0.018600001,0.01615,0.16734333333333332,0.08148,0.035456666666666664,0.07183333333333333,0.10938333333333333,69.17333333333333,21.6976395,2.1227507666666665,0.09076000333333334,8.657333333333332,0.7009233633333333,6.5,76.045
75,Telecom Services,18.74,2.125,0.03625,0.030699999999999998,0.64877002,0.01653,0.24656998999999996,0.001155,-0.0988299995,57.577,8.379446,1.5731172999999998,0.03838,27.402499999999996,0.695025025,2.0,43.0
76,Tools & Accessories,109.82000000000001,0.0,0.0217999995,0.0,0.32906,-0.09294999999999999,-0.139695,-0.12412,-0.28270999999999996,3.569,55.63706,2.5641534,0.0113449995,16.5855,0.5377299999999999,1.5,130.75
77,Trucking,354.49,0.0,0.052600004,0.0,0.23906,0.1172,0.09017,0.092580006,0.18732001,15.896,63.998913,9.323531,0.00934,17.361,1.09653,13.0,242.56
78,Utilities—Renewable,9.29,0.0,0.1183,0.0,0.99116,0.62703997,-0.16224001,0.03887,-0.111870006,453.188,0.0,0.0,0.16620001,7.635,0.62518,0.0,0.0
79,Waste Management,34.355000000000004,0.0,0.0316,0.0,0.38927500000000004,0.13501,0.082019995,0.07400999999999999,0.166885,58.063,13.860543,2.8782602500000003,0.08695,12.695500000000001,0.721815,5.5,47.43
